station_id,datetime_utc,o3_value,units
5610,2022-10-14T14:30:00Z,0.0095,ppm
5610,2022-10-14T16:30:00Z,0.00856,ppm
5610,2022-10-14T17:30:00Z,0.0178,ppm
5610,2022-10-14T18:30:00Z,0.00827,ppm
5610,2022-10-14T19:30:00Z,0.00791,ppm
5610,2022-10-14T20:30:00Z,0.0119,ppm
5610,2022-10-14T21:30:00Z,0.00711,ppm
5610,2022-10-14T22:30:00Z,0.0078,ppm
5610,2022-10-14T23:30:00Z,0.00763,ppm
5610,2022-10-15T00:30:00Z,0.0169,ppm
5610,2022-10-15T01:30:00Z,0.0119,ppm
5610,2022-10-15T02:30:00Z,0.00651,ppm
5610,2022-10-15T03:30:00Z,0.0123,ppm
5610,2022-10-15T04:30:00Z,0.0129,ppm
5610,2022-10-15T05:30:00Z,0.0218,ppm
5610,2022-10-15T06:30:00Z,0.0229,ppm
5610,2022-10-15T08:30:00Z,0.0296,ppm
5610,2022-10-15T09:30:00Z,0.0385,ppm
5610,2022-10-15T10:30:00Z,0.0179,ppm
5610,2022-10-15T11:30:00Z,0.0184,ppm
5610,2022-10-15T13:30:00Z,0.0137,ppm
5610,2022-10-15T14:30:00Z,0.0125,ppm
5610,2022-10-15T15:30:00Z,0.0117,ppm
5610,2022-10-15T16:30:00Z,0.0244,ppm
5610,2022-10-15T17:30:00Z,0.0132,ppm
5610,2022-10-15T18:30:00Z,0.012,ppm
5610,2022-10-15T19:30:00Z,0.0115,ppm
5610,2022-10-15T20:30:00Z,0.0132,ppm
5610,2022-10-15T21:30:00Z,0.0134,ppm
5610,2022-10-15T22:30:00Z,0.0127,ppm
5610,2022-10-15T23:30:00Z,0.0116,ppm
5610,2022-10-16T00:30:00Z,0.012,ppm
5610,2022-10-16T01:30:00Z,0.0213,ppm
5610,2022-10-16T03:30:00Z,0.0109,ppm
5610,2022-10-16T04:30:00Z,0.0123,ppm
5610,2022-10-16T05:30:00Z,0.0121,ppm
5610,2022-10-16T06:30:00Z,0.0134,ppm
5610,2022-10-16T07:30:00Z,0.0373,ppm
5610,2022-10-16T08:30:00Z,0.0417,ppm
5610,2022-10-16T09:30:00Z,0.0412,ppm
5610,2022-10-16T10:30:00Z,0.0348,ppm
5610,2022-10-16T11:30:00Z,0.0311,ppm
5610,2022-10-16T12:30:00Z,0.0119,ppm
5610,2022-10-16T13:30:00Z,0.00387,ppm
5610,2022-10-16T14:30:00Z,0.0152,ppm
5610,2022-10-16T15:30:00Z,0.029,ppm
5610,2022-10-16T16:30:00Z,0.0252,ppm
5610,2022-10-31T01:30:00Z,0.0106,ppm
5610,2022-10-31T02:30:00Z,0.0109,ppm
